540,126.925308,37.050849
541,127.107983,37.038993
542,127.157853,37.038075
543,127.248325,36.976642
544,127.152096,35.895049
545,127.238600,35.859227
546,127.438449,35.769441
547,126.435277,35.014722
548,126.435016,35.015106
549,126.542932,35.054958
550,126.597901,35.064959
551,126.693057,35.102176
552,126.735717,35.114102
553,126.753968,35.143600
554,127.959169,37.762520
555,127.449935,36.940446
556,127.553166,34.960155
557,127.459092,35.152137
558,127.419388,35.255057
559,127.340257,35.364909
560,127.665542,37.120664
561,127.796542,37.039064
562,127.839811,36.973074
563,127.924602,36.863459
564,127.985421,36.760237
565,128.114190,36.704632
566,128.162529,36.586951
567,126.676807,35.403939
568,126.759176,35.344330
569,126.893356,35.256486
570,128.165343,36.529738
571,126.651885,36.823128
572,126.702024,36.757683
573,126.779444,36.675555
574,126.862904,36.590221
575,126.970824,36.565442
576,127.026054,36.496816
577,127.127882,36.485310
578,127.190579,36.492861
579,127.295629,36.422753
580,128.821351,37.835901
581,129.034537,37.615941
582,129.096203,37.582547
583,129.099473,37.512442
584,128.897076,37.696730
585,128.691957,38.029941
586,127.321551,35.436731
587,127.324507,35.554015
588,127.310956,35.630232
589,127.216549,35.756296
590,127.186044,35.847179
591,126.774931,36.052424
592,126.795527,36.237787
593,126.854154,36.294420
594,126.942602,36.378507
595,127.054266,36.458458
597,127.585946,37.301855
598,127.521799,37.373461
599,127.203888,36.158611
601,127.167500,36.751111
602,127.158611,36.737500
603,127.121666,36.621666
604,127.085987,36.423191
605,127.070767,36.301090
606,127.057598,36.220784
607,127.057211,36.144389
608,127.080555,36.102777
612,127.159166,36.737500
618,127.079166,36.102222
621,128.680833,35.870833
622,128.653888,35.909444
623,128.687777,35.836666
624,128.744722,35.655000
625,128.784444,35.506388
626,128.763333,35.450833
627,128.826111,35.399166
628,128.941944,35.316111
629,128.973888,35.303055
641,129.249217,35.557287
642,129.245414,35.516523
643,129.288157,35.479144
644,129.262036,35.418511
645,129.241641,35.328523
646,129.227535,35.277866
647,129.206388,35.216388
648,129.205848,35.216727
651,127.241340,37.596788
652,127.311574,37.636938
653,127.365812,37.634799
654,127.491310,37.669526
655,127.627089,37.738399
656,127.726626,37.750667
657,127.735394,37.755092
658,127.782013,37.758068
671,126.966353,37.209083
672,126.973328,37.186814
673,127.055323,37.186826
675,127.010892,37.188762
676,126.995262,37.126648
677,126.991502,37.066347
682,126.823611,37.120833
683,126.754166,37.208888
684,126.755000,37.327222
685,126.767500,37.349166
981,126.570815,34.737649
982,126.714979,34.693539
983,126.904399,34.702806
984,127.102778,34.812173
985,127.300523,34.837235
986,127.343549,34.825819
987,127.452620,34.883452
